Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
ND_NC1168	100	0.02	Neural Network (Specific Model)	11	0.877	234417	314.884460260973	4534887	0.57	4215	55	638510	None
ND_NC1169	100	0.17	Neural Network (Specific Model)	11	0.876	199126	314.798199905258	4542086	0.57	4222	51	371794	None
ND_NC1170	100	0.72	Neural Network (Specific Model)	11	0.876	133544	316.622970391595	4533668	0.57	4188	74	381028	None
ND_NC1171	100	0.69	Neural Network (Specific Model)	11	0.878	250494	312.381981153758	4638379	0.57	4351	58	425788	None
ND_NC1172	100	0.78	Neural Network (Specific Model)	11	0.88	150219	314.085033234013	4663354	0.57	4363	76	418426	None
ND_NC1173	100	0.58	Neural Network (Specific Model)	11	0.877	206792	312.43186440678	4723462	0.56	4425	58	408866	None
ND_NC1174	100	0.07	Neural Network (Specific Model)	11	0.877	352775	315.697870348701	4609167	0.57	4273	49	548380	None
ND_NC1175	100	0.15	Neural Network (Specific Model)	11	0.877	313139	317.866666666667	4594038	0.57	4230	52	688740	None
ND_NC1176	100	0.54	Neural Network (Specific Model)	11	0.878	231017	313.783337106633	4725791	0.57	4417	63	768186	None
ND_NC1177	100	1.13	Neural Network (Specific Model)	11	0.881	141533	314.995137763371	4623631	0.57	4319	73	267548	None
ND_NC1178	100	0.06	Neural Network (Specific Model)	11	0.879	186638	316.462726176116	4468329	0.57	4145	99	380355	None
ND_NC1179	100	0.16	Neural Network (Specific Model)	11	0.875	106506	312.276306700437	4641145	0.56	4343	109	232573	None
ND_NC1180	100	0.01	Neural Network (Specific Model)	11	0.88	88157	311.707649641784	4589900	0.57	4327	140	241836	None
ND_NC1181	100	0.04	Neural Network (Specific Model)	11	0.88	78943	315.416606498195	4462363	0.57	4155	104	227464	None
ND_NC1182	100	2.27	Neural Network (Specific Model)	11	0.877	380496	313.503798033959	4793353	0.57	4476	36	1349005	None
ND_NC1183	100	1.5	Neural Network (Specific Model)	11	0.877	672985	315.384788986685	4772400	0.57	4431	34	945704	None
ND_NC1184	99.99	0.07	Neural Network (Specific Model)	11	0.879	215846	317.501791258658	4530298	0.57	4187	98	547183	None
ND_NC1185	100	0.1	Neural Network (Specific Model)	11	0.879	266694	318.724335965542	4539601	0.57	4179	71	488045	None
ND_NC1186	100	0.03	Neural Network (Specific Model)	11	0.879	230024	316.924141221374	4528060	0.57	4192	91	488045	None
ND_NC1187	100	0.16	Neural Network (Specific Model)	11	0.878	422461	320.495445829338	4558720	0.57	4172	37	1155657	None
ND_NC1188	100	0.12	Neural Network (Specific Model)	11	0.879	185076	318.175203446625	4531239	0.57	4178	77	380355	None
ND_NC1189	99.99	0.04	Neural Network (Specific Model)	11	0.879	422461	317.952814371257	4525010	0.57	4175	75	1327604	None
ND_NC1190	100	0.06	Neural Network (Specific Model)	11	0.878	389458	319.481375358166	4563189	0.57	4188	41	696348	None
ND_NC1191	100	0.12	Neural Network (Specific Model)	11	0.879	242073	319.815045519885	4550027	0.57	4174	49	488057	None
ND_NC1192	100	0.12	Neural Network (Specific Model)	11	0.878	343968	320.085748502994	4557006	0.57	4175	43	488063	None
ND_NC1193	100	0.05	Neural Network (Specific Model)	11	0.878	422397	319.440714285714	4575882	0.57	4200	36	696348	None
ND_NC1194	100	0.06	Neural Network (Specific Model)	11	0.879	388938	319.825263662512	4548957	0.57	4172	43	696348	None
ND_NC1195	100	0.09	Neural Network (Specific Model)	11	0.879	422401	319.705008387251	4547821	0.57	4173	43	696348	None
ND_NC1196	100	0.07	Neural Network (Specific Model)	11	0.879	352336	318.207069500836	4540854	0.57	4187	63	1327604	None
ND_NC1197	100	0.12	Neural Network (Specific Model)	11	0.879	277578	319.203876525485	4547269	0.57	4179	58	696348	None
ND_NC1198	100	0.05	Neural Network (Specific Model)	11	0.878	477905	319.371932332619	4571005	0.57	4197	39	889558	None
ND_NC1199	99.99	1.16	Neural Network (Specific Model)	11	0.877	103437	313.905968735197	4527920	0.57	4222	87	311202	None
ND_NC1200	100	1.59	Neural Network (Specific Model)	11	0.876	141184	316.328517290384	4565640	0.57	4222	79	381023	None
ND_NC1201	100	0.78	Neural Network (Specific Model)	11	0.876	168328	317.282165455824	4627716	0.57	4267	78	484076	None
ND_NC1202	99.99	0.81	Neural Network (Specific Model)	11	0.876	109188	317.582811747713	4511863	0.57	4154	74	320810	None
ND_NC1204	100	0.3	Neural Network (Specific Model)	11	0.881	124969	315.774475112055	4552173	0.57	4239	108	399714	None
ND_NC1205	100	1.87	Neural Network (Specific Model)	11	0.884	69577	317.411610754223	4519742	0.57	4203	170	145449	None
ND_NC1206	99.99	1.34	Neural Network (Specific Model)	11	0.88	348418	321.73470398811	4419530	0.57	4037	36	679647	None
ND_NC1207	99.99	0.32	Neural Network (Specific Model)	11	0.879	149132	316.869492736366	4535140	0.57	4199	73	392056	None
ND_NC1208	99.99	0.7	Neural Network (Specific Model)	11	0.878	126632	313.991849091756	4600141	0.57	4294	102	389900	None
ND_NC1209	100	1.54	Neural Network (Specific Model)	11	0.882	258952	316.149892933619	4510214	0.57	4203	88	400611	None
ND_NC1210	99.99	1.91	Neural Network (Specific Model)	11	0.882	277217	317.957098838587	4557683	0.57	4219	38	795259	None
ND_NC1211	99.99	0.6	Neural Network (Specific Model)	11	0.879	82435	317.296199524941	4553718	0.57	4210	102	227053	None
ND_NC1212	99.99	2.01	Neural Network (Specific Model)	11	0.88	249733	317.760305697082	4668179	0.57	4318	46	510907	None
ND_NC1213	99.99	0.82	Neural Network (Specific Model)	11	0.88	101259	318.479409664366	4552480	0.57	4201	105	302970	None
ND_NC1214	100	0.4	Neural Network (Specific Model)	11	0.88	137210	314.399046104928	4710072	0.57	4403	101	339690	None
ND_NC1215	99.99	1.29	Neural Network (Specific Model)	11	0.88	247692	317.335405156538	4691893	0.57	4344	49	502511	None
ND_NC1216	100	0.74	Neural Network (Specific Model)	11	0.876	169835	316.572202591284	4594082	0.57	4245	68	407874	None
ND_NC1229	99.97	1.6	Neural Network (Specific Model)	11	0.877	505919	318.573383671543	4609896	0.57	4238	33	814398	None
ND_NC1230	99.99	3.87	Neural Network (Specific Model)	11	0.879	374992	312.220187583743	4762831	0.57	4478	51	936878	None
ND_NC1231	100	1.68	Neural Network (Specific Model)	11	0.878	86227	308.464317773788	4685088	0.57	4456	107	336617	None
ND_NC1232	99.99	0.42	Neural Network (Specific Model)	11	0.876	104966	317.224547378321	4613513	0.57	4253	86	404734	None
ND_NC1233	100	0.98	Neural Network (Specific Model)	11	0.876	366314	314.170280757818	4703595	0.57	4381	34	726218	None
ND_NC1234	100	1.33	Neural Network (Specific Model)	11	0.878	82513	307.885304659498	4684809	0.57	4464	107	310436	None
ND_NC1235	100	0.61	Neural Network (Specific Model)	11	0.877	95031	312.989824236818	4622653	0.57	4324	108	346846	None
ND_NC1236	100	1.13	Neural Network (Specific Model)	11	0.876	243517	316.385049365303	4599353	0.57	4254	49	806325	None
ND_NC1237	99.99	1.61	Neural Network (Specific Model)	11	0.879	467382	312.313061041293	4743147	0.57	4456	47	936882	None
ND_NC1238	99.96	1.48	Neural Network (Specific Model)	11	0.877	432161	318.794469182095	4645513	0.57	4267	35	1445607	None
ND_NC1239	99.97	2.71	Neural Network (Specific Model)	11	0.876	505919	318.576339497392	4592481	0.57	4218	36	1048156	None
ND_NC1240	99.99	2.62	Neural Network (Specific Model)	11	0.878	328228	311.767761989343	4787745	0.57	4504	54	936878	None
ND_NC1241	99.95	1.5	Neural Network (Specific Model)	11	0.877	526356	319.239083750895	4571234	0.57	4191	36	998355	None
ND_NC1242	99.99	4.53	Neural Network (Specific Model)	11	0.879	351592	312.931899641577	4759621	0.57	4464	52	700318	None
ND_NC1243	100	0.8	Neural Network (Specific Model)	11	0.877	295437	313.498503338706	4651564	0.57	4343	37	785533	None
ND_NC1244	99.99	0.63	Neural Network (Specific Model)	11	0.878	107190	314.449670972459	4399600	0.57	4103	95	254372	None
ND_NC1245	99.99	1.71	Neural Network (Specific Model)	11	0.88	152868	317.600807409166	4552497	0.57	4211	82	414719	None
ND_NC1246	99.99	0.52	Neural Network (Specific Model)	11	0.88	142475	318.503679088535	4569047	0.57	4213	71	357507	None
ND_NC1247	100	1.08	Neural Network (Specific Model)	11	0.876	217498	320.8173504696	4436635	0.57	4046	51	458850	None
ND_NC1248	100	1.95	Neural Network (Specific Model)	11	0.881	360023	318.279554607913	4569247	0.57	4221	44	536444	None
ND_NC1249	99.99	0.32	Neural Network (Specific Model)	11	0.88	84999	315.162313432836	4600271	0.57	4288	137	240585	None
ND_NC1250	99.99	1	Neural Network (Specific Model)	11	0.882	88158	316.500710227273	4540379	0.57	4224	125	220249	None
ND_NC1251	100	0.28	Neural Network (Specific Model)	11	0.88	92044	315.964285714286	4576230	0.57	4256	120	256034	None
ND_NC1252	100	0.38	Neural Network (Specific Model)	11	0.881	68599	316.135090609555	4567459	0.57	4249	153	252618	None
ND_NC1253	100	0.5	Neural Network (Specific Model)	11	0.881	101745	315.492048192771	4449646	0.57	4150	125	240129	None
ND_NC1254	100	0.88	Neural Network (Specific Model)	11	0.88	89972	315.880701754386	4593516	0.57	4275	133	233524	None
ND_NC1255	100	0.28	Neural Network (Specific Model)	11	0.879	89426	314.415486523527	4687487	0.57	4378	137	232248	None
ND_NC1256	100	0.45	Neural Network (Specific Model)	11	0.88	106130	316.048489107519	4593370	0.57	4269	118	265460	None
ND_NC1257	100	0.32	Neural Network (Specific Model)	11	0.881	65273	315.177631578947	4561199	0.57	4256	176	204549	None
ND_NC1258	100	0.66	Neural Network (Specific Model)	11	0.88	110825	315.926313342631	4625678	0.57	4302	110	253085	None
ND_NC1259	100	0.49	Neural Network (Specific Model)	11	0.88	118721	315.727141828654	4477672	0.57	4167	105	252753	None
ND_NC1260	100	0.43	Neural Network (Specific Model)	11	0.88	89580	315.939216146444	4581233	0.57	4261	145	180764	None
ND_NC1261	100	0.39	Neural Network (Specific Model)	11	0.88	72806	315.929882352941	4568829	0.57	4250	162	180384	None
ND_NC1262	100	0.5	Neural Network (Specific Model)	11	0.879	77194	315.879043600563	4589387	0.57	4266	132	253356	None
ND_NC1263	99.99	0.39	Neural Network (Specific Model)	11	0.88	77596	315.590386869871	4581400	0.57	4265	149	260252	None
ND_NC1264	100	0.45	Neural Network (Specific Model)	11	0.881	69438	314.851718336938	4451300	0.57	4161	155	141097	None
ND_NC1265	100	0.5	Neural Network (Specific Model)	11	0.88	130821	315.671495327103	4599146	0.57	4280	107	317994	None
ND_NC1266	100	0.47	Neural Network (Specific Model)	11	0.88	69821	315.090440487348	4574744	0.57	4268	171	168774	None
ND_NC1267	100	0.27	Neural Network (Specific Model)	11	0.88	84216	315.871891130924	4581062	0.57	4262	129	252964	None
ND_NC1268	99.99	0.42	Neural Network (Specific Model)	11	0.882	68631	314.495794280221	4446034	0.57	4161	165	141246	None
ND_NC1269	99.99	1.25	Neural Network (Specific Model)	11	0.876	92577	312.653382761816	4614289	0.57	4316	97	310516	None
ND_NC1270	99.99	2.07	Neural Network (Specific Model)	11	0.878	310429	317.171570953963	4559559	0.57	4214	42	548420	None
ND_NC1271	99.99	0.8	Neural Network (Specific Model)	11	0.879	93801	313.110348093772	4505678	0.57	4223	92	310046	None
ND_NC1272	100	0.88	Neural Network (Specific Model)	11	0.879	243526	318.546371463715	4411669	0.57	4065	43	800776	None
ND_NC1273	99.85	2.36	Neural Network (Specific Model)	11	0.879	93802	313.13697053407	4634144	0.57	4344	95	279626	None
ND_NC1274	99.99	1.44	Neural Network (Specific Model)	11	0.879	100001	312.098002350176	4526617	0.57	4255	87	335617	None
ND_NC1275	100	1.29	Neural Network (Specific Model)	11	0.877	344238	316.777645659929	4548336	0.57	4205	48	633140	None
ND_NC1276	100	1.42	Neural Network (Specific Model)	11	0.879	93791	313.520778912372	4497566	0.57	4211	93	310046	None
ND_NC1277	99.99	1.67	Neural Network (Specific Model)	11	0.878	243517	318.051042415528	4525807	0.57	4173	45	837928	None
ND_NC1278	100	2.17	Neural Network (Specific Model)	11	0.875	92097	310.946161048689	4545893	0.57	4272	96	310315	None
ND_NC1280	99.99	2.5	Neural Network (Specific Model)	11	0.878	351961	311.894305340129	4800024	0.57	4513	49	515714	None
ND_NC1281	99.97	0.5	Neural Network (Specific Model)	11	0.877	257569	317.992063492063	4516323	0.57	4158	48	998627	None
ND_NC1283	100	2.75	Neural Network (Specific Model)	11	0.881	269153	319.617356115108	4832498	0.57	4448	46	682144	None
ND_NC1284	99.99	4.06	Neural Network (Specific Model)	11	0.881	224736	319.004741476631	4801987	0.57	4429	54	510815	None
ND_NC1286	99.99	1.61	Neural Network (Specific Model)	11	0.879	93801	313.076887013596	4552269	0.57	4266	96	309963	None
ND_NC1287	99.99	0.83	Neural Network (Specific Model)	11	0.876	265513	315.828368794326	4565533	0.57	4230	58	663001	None
ND_NC1288	99.99	2.39	Neural Network (Specific Model)	11	0.879	93801	313.469227209625	4615042	0.57	4322	101	279626	None
ND_NC1289	100	1.72	Neural Network (Specific Model)	11	0.877	339882	317.482808022923	4540092	0.57	4188	60	573046	None
ND_NC1290	99.99	1.37	Neural Network (Specific Model)	11	0.877	92097	310.133973479652	4630075	0.57	4374	127	285379	None
ND_NC1291	100	1.85	Neural Network (Specific Model)	11	0.877	406284	317.683961146648	4577355	0.57	4221	51	837832	None
ND_NC1292	99.99	0.97	Neural Network (Specific Model)	11	0.879	98364	312.714486968772	4539176	0.57	4259	100	309963	None
ND_NC1293	99.99	1.42	Neural Network (Specific Model)	11	0.879	92683	313.005854800937	4553306	0.57	4270	98	309963	None
ND_NC1294	100	2.01	Neural Network (Specific Model)	11	0.879	93801	313.228078358209	4575934	0.57	4288	98	309963	None
ND_NC1295	100	2.97	Neural Network (Specific Model)	11	0.883	624240	318.333789018	4741632	0.57	4389	26	1070906	None
ND_NC1297	100	0.42	Neural Network (Specific Model)	11	0.883	624230	318.462096396818	4617754	0.57	4274	30	1065567	None
ND_NC1298	100	0.19	Neural Network (Specific Model)	11	0.883	624240	318.664784756528	4596140	0.57	4251	29	1065557	None
ND_NC1300	100	0.24	Neural Network (Specific Model)	11	0.88	360457	319.600985221675	4416452	0.57	4060	43	791367	None
ND_NC1302	99.99	4.34	Neural Network (Specific Model)	11	0.878	380622	314.09009009009	4758493	0.57	4440	63	857440	None
ND_NC1303	100	0.48	Neural Network (Specific Model)	11	0.876	127185	316.132124970188	4534471	0.57	4193	75	578759	None
ND_NC1304	100	0.27	Neural Network (Specific Model)	11	0.879	317016	316.724448660185	4552951	0.57	4217	95	488056	None
ND_NC1305	99.99	0.21	Neural Network (Specific Model)	11	0.879	343968	319.998768776164	4430413	0.57	4061	39	665907	None
ND_NC1306	100	1.5	Neural Network (Specific Model)	11	0.878	542588	317.172162034856	4595406	0.57	4246	41	629889	None
ND_NC1308	100	0.23	Neural Network (Specific Model)	11	0.882	343026	321.763042418333	4483671	0.57	4102	59	713595	None
ND_NC1309	99.99	0.55	Neural Network (Specific Model)	11	0.881	437798	319.870646766169	4592051	0.57	4221	47	1279605	None
ND_NC1310	99.99	0.17	Neural Network (Specific Model)	11	0.878	380355	319.044212027573	4577338	0.57	4207	44	543771	None
ND_NC1311	100	0.71	Neural Network (Specific Model)	11	0.877	300115	315.225368324125	4676852	0.57	4344	34	582052	None
ND_NC1312	100	1.14	Neural Network (Specific Model)	11	0.878	93738	308.041290613718	4654147	0.57	4432	105	331305	None
ND_NC1313	99.99	0.78	Neural Network (Specific Model)	11	0.877	350740	312.735166093929	4663401	0.57	4365	73	564974	None
ND_NC1314	99.99	0.41	Neural Network (Specific Model)	11	0.879	574278	319.014265668849	4648236	0.57	4276	35	1800769	None
ND_NC1315	99.99	4.71	Neural Network (Specific Model)	11	0.881	209247	315.884701159679	4814882	0.57	4484	78	563340	None
ND_NC1316	99.99	3.46	Neural Network (Specific Model)	11	0.88	321599	316.130890052356	4727036	0.57	4393	43	560994	None
ND_NC1317	99.99	3.22	Neural Network (Specific Model)	11	0.879	169248	314.907865665046	4854902	0.57	4526	69	400300	None
ND_NC1318	99.99	3.19	Neural Network (Specific Model)	11	0.879	247310	317.059604138551	4800607	0.57	4446	59	480139	None
ND_NC1321	99.99	1.68	Neural Network (Specific Model)	11	0.88	242210	316.578839122486	4714899	0.57	4376	66	808178	None
ND_NC1322	100	1.36	Neural Network (Specific Model)	11	0.879	321581	315.730432780847	4671766	0.57	4344	48	560878	None
ND_NC1323	99.99	3.33	Neural Network (Specific Model)	11	0.879	242205	317.258750857927	4722804	0.57	4371	55	808579	None
ND_NC1324	100	1.57	Neural Network (Specific Model)	11	0.88	335608	319.946710681443	4619274	0.57	4241	52	808171	None
ND_NC1325	99.99	3.47	Neural Network (Specific Model)	11	0.879	143352	315.44840821856	4760126	0.57	4429	88	360771	None
ND_NC1326	100	3.56	Neural Network (Specific Model)	11	0.877	151736	314.539976825029	4636746	0.57	4315	77	617872	None
ND_NC1327	100	0.54	Neural Network (Specific Model)	11	0.879	141423	315.149465364947	4617796	0.57	4302	90	281946	None
ND_NC1328	100	1.25	Neural Network (Specific Model)	11	0.878	124021	313.549120750293	4563031	0.57	4265	119	268062	None
ND_NC1329	100	0.8	Neural Network (Specific Model)	11	0.878	125790	313.512330029961	4639235	0.57	4339	69	433398	None
ND_NC1330	100	0.34	Neural Network (Specific Model)	11	0.88	145070	316.347215830649	4678208	0.57	4346	94	431763	None
ND_NC1331	100	1.32	Neural Network (Specific Model)	11	0.877	104430	313.054865181712	4559140	0.57	4265	131	344165	None
ND_NC1332	99.99	2.3	Neural Network (Specific Model)	11	0.876	140847	314.727958510137	4562749	0.57	4242	92	340576	None
ND_NC1333	100	1.39	Neural Network (Specific Model)	11	0.876	91034	314.346081651807	4582988	0.57	4262	122	251531	None
ND_NC1334	99.99	1.23	Neural Network (Specific Model)	11	0.878	450592	318.38416988417	4499209	0.57	4144	26	578451	None
ND_NC1335	100	1.31	Neural Network (Specific Model)	11	0.88	138613	317.332409332409	4674757	0.57	4329	66	301521	None
ND_NC1336	100	1.18	Neural Network (Specific Model)	11	0.879	198647	312.719091111606	4783263	0.57	4489	54	639478	None
ND_NC1337	100	1.24	Neural Network (Specific Model)	11	0.876	96427	313.252042007001	4591819	0.57	4285	113	282043	None
ND_NC1338	100	1.77	Neural Network (Specific Model)	11	0.877	89051	316.14729601518	4552278	0.57	4216	121	373710	None
ND_NC1339	100	0.23	Neural Network (Specific Model)	11	0.881	148216	317.429565634749	4495576	0.57	4167	61	356585	None
ND_NC1340	100	1.73	Neural Network (Specific Model)	11	0.877	180541	313.989039179104	4599745	0.57	4288	84	716318	None
ND_NC1341	100	0.45	Neural Network (Specific Model)	11	0.881	352478	317.876345371921	4519108	0.57	4181	48	466495	None
ND_NC1342	100	1.32	Neural Network (Specific Model)	11	0.875	190084	313.466635773865	4631394	0.57	4316	57	387041	None
ND_NC1343	99.99	1.52	Neural Network (Specific Model)	11	0.879	358406	318.35793971042	4571884	0.57	4213	53	755094	None
ND_NC1344	100	3.08	Neural Network (Specific Model)	11	0.879	564931	312.329204693611	4898056	0.57	4602	40	865847	None
ND_NC1345	100	0.58	Neural Network (Specific Model)	11	0.879	244854	316.395604395604	4608549	0.57	4277	63	511216	None
